Customer_ID,last_order_date,frequency,monetary,recency_days,R_score,F_score,M_score,RFM_Score,RFM_Segment,kmeans_cluster
2474_AU,2023-06-08,3,306.18181818181813,573,2,4,4,244,At Risk,0
V0E1M1_CA,2023-06-12,2,305.88,569,2,4,4,244,At Risk,0
64077_US,2023-07-23,3,305.78080513208636,528,2,4,4,244,At Risk,0
2656_AU,2023-09-06,3,305.7,483,2,4,4,244,At Risk,0
10969_US,2023-07-12,4,305.6532721010333,539,2,4,4,244,At Risk,0
B2S 2M2_CA,2023-05-11,1,305.52,601,2,1,4,214,Hibernating,2
L6S 2A7_CA,2023-03-10,1,305.52,663,1,2,4,124,Hibernating,2
55105-1048_US,2023-02-23,1,304.98277841561423,678,1,1,4,114,Hibernating,2
4935-577_PT,2023-06-05,2,304.8780487804878,576,2,4,4,244,At Risk,0
15920_US,2023-06-15,2,304.8333333333333,566,2,4,4,244,At Risk,0
46100_MY,2023-05-01,2,304.47,611,1,4,4,144,At Risk,0
44807_US,2023-06-18,4,304.44444444444446,563,2,4,4,244,At Risk,0
44847-9730_US,2023-06-13,2,304.4074074074074,568,2,4,4,244,At Risk,0
09834-0005_US,2023-02-16,2,304.28999999999996,685,1,4,4,144,At Risk,0
15082_US,2023-04-24,2,304.17592592592587,618,1,4,4,144,At Risk,0
92126-3517_US,2023-01-22,2,304.03644646924835,710,1,4,4,144,At Risk,0
V3M 1L6_CA,2023-03-03,2,303.93,670,1,4,4,144,At Risk,0
26253_US,2023-08-13,3,303.93,507,2,4,4,244,At Risk,0
39108_US,2023-08-13,3,303.89,507,2,4,4,244,At Risk,0
09309-1230_US,2023-07-02,3,303.71000000000004,549,2,4,4,244,At Risk,0
62819_US,2023-06-01,3,303.5913043478261,580,2,4,4,244,At Risk,0
K1K 3Y5_CA,2023-05-28,3,303.53,584,2,4,4,244,At Risk,0
69138_US,2023-05-21,3,303.43,591,2,4,4,244,At Risk,0
62326_US,2023-06-13,2,303.4260869565218,568,2,4,4,244,At Risk,0
PO30 1LQ_GB,2023-03-26,1,303.33333333333337,647,1,3,4,134,At Risk,0
14591_US,2023-08-09,4,303.22847301951776,511,2,4,4,244,At Risk,0
J5M 0C3_CA,2023-06-01,4,303.08,580,2,5,4,254,At Risk,0
302018_IN,2023-08-31,2,303.07,489,2,4,4,244,At Risk,0
48755_US,2023-06-28,3,303.0283018867924,553,2,4,4,244,At Risk,0
78852-5384_US,2023-03-03,1,303.00230946882215,670,1,1,4,114,Hibernating,2
53576_US,2023-08-01,2,302.81967213114757,519,2,4,4,244,At Risk,0
J4R 1V6_CA,2023-06-10,1,302.8,571,2,2,4,224,Hibernating,2
BD15 9LN_GB,2023-06-01,2,302.5083333333333,580,2,4,4,244,At Risk,0
68666_US,2023-08-12,1,302.5,508,2,1,4,214,Hibernating,2
TN40 2LG_GB,2023-03-12,3,302.0916666666667,661,1,4,4,144,At Risk,0
DE14 2FR_GB,2023-05-20,4,302.05833333333334,592,2,5,4,254,At Risk,0
31548-0308_US,2023-08-11,2,301.9375573921028,509,2,4,4,244,At Risk,0
9800_MY,2023-02-20,1,301.92,681,1,1,4,114,Hibernating,2
J0R1H0_CA,2023-06-20,3,301.90999999999997,561,2,4,4,244,At Risk,0
53170_US,2023-06-09,3,301.64871194379396,572,2,4,4,244,At Risk,0
2630_US,2023-04-26,3,301.6376470588235,616,1,4,4,144,At Risk,0
57100_MY,2023-07-05,3,301.58000000000004,546,2,4,4,244,At Risk,0
90630-4101_US,2023-08-14,1,301.4396355353075,506,2,1,4,214,Hibernating,2
49055_US,2023-04-17,3,301.4339622641509,625,1,4,4,144,At Risk,0
38012_US,2023-07-03,3,301.27562642369026,548,2,4,4,244,At Risk,0
T0M 0X0_CA,2023-08-28,2,301.1,492,2,4,4,244,At Risk,0
V0E 1N1_CA,2023-07-21,2,301.07,530,2,4,4,244,At Risk,0
V6Z 2X4_CA,2023-04-02,2,301.05,640,1,4,4,144,At Risk,0
0_SA,2023-08-06,2,301.02,514,2,4,4,244,At Risk,0
49338_US,2023-08-27,4,301.0,493,2,4,4,244,At Risk,0
ST3 3ES_GB,2023-03-02,1,300.8166666666667,671,1,3,4,134,At Risk,0
BT71 4ET_GB,2023-04-24,2,300.8083333333333,618,1,4,4,144,At Risk,0
V92 D820_IE,2023-05-29,2,300.7874015748032,583,2,4,4,244,At Risk,0
14873_US,2023-06-26,2,300.61997703788745,555,2,4,4,244,At Risk,0
35746_US,2023-07-18,2,300.37,533,2,4,4,244,At Risk,0
SK17 7PU_GB,2023-06-06,2,300.0083333333333,575,2,4,4,244,At Risk,0
LU6 3QB_GB,2023-06-07,1,300.0,574,2,2,4,224,Hibernating,2
E4 8LU_GB,2023-03-21,3,300.0,652,1,4,4,144,At Risk,0
DL1 1EU_GB,2023-02-11,2,299.9916666666667,690,1,4,4,144,At Risk,0
96662-1302_US,2023-03-24,1,299.98,649,1,1,4,114,Hibernating,2
OL8 4DL_GB,2023-04-12,2,299.975,630,1,4,4,144,At Risk,0
ST1 6NS_GB,2023-06-20,3,299.9666666666667,561,2,4,4,244,At Risk,0
ST3 6DE_GB,2023-07-23,3,299.94166666666666,528,2,4,4,244,At Risk,0
DH6 4JN_GB,2023-07-10,4,299.94166666666666,541,2,5,4,254,At Risk,0
87523_US,2023-09-06,2,299.86,483,2,4,4,244,At Risk,0
84660-9787_US,2023-01-22,1,299.74323704722605,710,1,1,4,114,Hibernating,2
V3Y 1Z1_CA,2022-12-15,1,299.65,748,1,3,4,134,At Risk,0
85616-8257_US,2023-07-07,2,299.64028776978415,544,2,4,4,244,At Risk,0
9636_US,2023-04-06,2,299.62,636,1,4,4,144,At Risk,0
85638_US,2023-05-26,2,299.42446043165467,586,2,4,4,244,At Risk,0
19453_US,2023-08-27,3,299.38888888888886,493,2,4,4,244,At Risk,0
J8E 2P7_CA,2023-06-07,3,299.32,574,2,4,4,244,At Risk,0
L6S 2R6_CA,2023-04-09,1,299.3,633,1,2,4,124,Hibernating,2
70067_US,2023-04-11,5,299.2462987886945,631,1,5,4,154,At Risk,0
V3S 1T8_CA,2023-08-26,3,299.11,494,2,4,4,244,At Risk,0
T1R 0L1_CA,2023-08-02,2,299.1,518,2,4,4,244,At Risk,0
79035_US,2023-08-24,4,299.0392609699769,496,2,5,4,254,At Risk,0
97004_US,2023-01-18,2,298.98,714,1,4,4,144,At Risk,0
L1Z 0R1_CA,2023-06-19,2,298.85,562,2,4,4,244,At Risk,0
V0E 1B4_CA,2023-05-06,3,298.62,606,1,4,4,144,At Risk,0
33191-1501_US,2023-09-02,2,298.53456221198155,487,2,4,4,244,At Risk,0
V2Z 1Y1_CA,2023-08-16,1,298.52,504,2,3,4,234,At Risk,0
T2S 1V1_CA,2023-06-15,1,298.42,566,2,3,4,234,At Risk,0
L4G 1N6_CA,2023-03-17,3,298.41999999999996,656,1,4,4,144,At Risk,0
44867_US,2023-08-23,3,298.287037037037,497,2,4,4,244,At Risk,0
L9Y 4R6_CA,2023-03-21,1,297.97,652,1,2,4,124,Hibernating,2
TR7 1DX_GB,2023-07-18,4,297.9166666666667,533,2,5,4,254,At Risk,0
17049_US,2023-08-01,2,297.87962962962956,519,2,4,4,244,At Risk,0
R0K 0E0_CA,2023-02-19,4,297.83,682,1,5,4,154,At Risk,0
9035_NZ,2023-04-15,1,297.83,627,1,1,4,114,Hibernating,2
9575_US,2023-04-16,1,297.82,626,1,1,4,114,Hibernating,2
8832_US,2023-07-19,3,297.6041041314195,532,2,4,4,244,At Risk,0
08873-4824_US,2023-08-13,3,297.48585566410156,507,2,4,4,244,At Risk,0
33126-1501_US,2023-04-10,2,297.38248847926263,632,1,4,4,144,At Risk,0
90021_US,2023-08-10,4,297.33029612756263,510,2,5,4,254,At Risk,0
43800_MY,2023-03-22,1,297.0,651,1,1,4,114,Hibernating,2
J0B1M0_CA,2023-02-07,1,296.96,694,1,2,4,124,Hibernating,2
J7M 2H8_CA,2023-02-07,1,296.96,694,1,2,4,124,Hibernating,2
82835_US,2023-06-29,4,296.87,552,2,5,4,254,At Risk,0
63068_US,2023-08-28,3,296.69874220636467,492,2,4,4,244,At Risk,0
46702_US,2023-03-09,2,296.626168224299,664,1,4,4,144,At Risk,0
20645_US,2023-08-27,3,296.58490566037733,493,2,4,4,244,At Risk,0
21874_US,2023-08-18,3,296.3301886792452,502,2,4,4,244,At Risk,0
J9P 5V2_CA,2023-08-31,2,296.32,489,2,4,4,244,At Risk,0
41171_US,2023-02-24,2,296.2735849056603,677,1,4,4,144,At Risk,0
TQ9 5GZ_GB,2023-08-16,3,296.23333333333335,504,2,4,4,244,At Risk,0
34007_US,2023-04-28,1,296.07,614,1,1,4,114,Hibernating,2
06451-5029_US,2023-08-22,2,296.041372825576,498,2,4,4,244,At Risk,0
43003_US,2023-06-09,3,295.8703703703703,572,2,4,4,244,At Risk,0
33936-1037_US,2023-04-14,2,295.8341013824885,628,1,4,4,144,At Risk,0
64790_US,2023-08-20,3,295.65358417126174,500,2,4,4,244,At Risk,0
33127-1917_US,2023-05-26,1,295.53917050691246,586,2,1,4,214,Hibernating,2
560070_IN,2023-08-27,2,295.5,493,2,4,4,244,At Risk,0
93272_US,2023-08-08,3,295.2619589977221,512,2,4,4,244,At Risk,0
V2T 6L8_CA,2023-08-26,2,294.83,494,2,4,4,244,At Risk,0
14200_MY,2023-05-07,2,294.8,605,1,4,4,144,At Risk,0
67431_US,2023-03-25,3,294.71493212669685,648,1,4,4,144,At Risk,0
66865_US,2023-06-13,3,294.7058823529412,568,2,4,4,244,At Risk,0
69034_US,2023-08-09,2,294.6,511,2,4,4,244,At Risk,0
11023_US,2023-07-24,4,294.28243398392647,527,2,4,4,244,At Risk,0
P2B 2L1_CA,2023-05-04,2,294.14,608,1,4,4,144,At Risk,0
SM4 6HJ_GB,2023-05-09,2,294.1333333333333,603,2,4,4,244,At Risk,0
V4N 4W6_CA,2023-06-02,2,294.08,579,2,4,4,244,At Risk,0
12090_US,2023-07-22,4,293.7037887485649,529,2,4,4,244,At Risk,0
V0X 1L1_CA,2023-03-02,1,293.65,671,1,3,4,134,At Risk,0
87535_US,2023-07-29,3,293.63,522,2,4,4,244,At Risk,0
42206_US,2023-07-06,5,293.5188679245283,545,2,5,4,254,At Risk,0
56737_US,2023-08-31,3,293.4282433983926,489,2,4,4,244,At Risk,0
RM3 0SP_GB,2023-04-09,3,293.32500000000005,633,1,4,4,144,At Risk,0
49446_US,2023-07-31,4,293.2452830188679,520,2,4,4,244,At Risk,0
3491_NZ,2022-11-25,1,293.13,768,1,1,4,114,Hibernating,2
K0H 1V0_CA,2023-01-09,3,293.07,723,1,4,4,144,At Risk,0
9387171_IL,2023-09-05,2,293.02,484,2,4,4,244,At Risk,0
J8M 1X4_CA,2023-06-12,4,293.01,569,2,5,4,254,At Risk,0
51576_US,2023-05-06,3,293.0093457943925,606,1,4,4,144,At Risk,0
T1S 2B7_CA,2023-04-27,1,292.94,615,1,3,4,134,At Risk,0
42035_US,2023-08-03,4,292.7358490566038,517,2,4,4,244,At Risk,0
17307_US,2023-07-13,3,292.5,538,2,4,4,244,At Risk,0
96143_US,2023-07-21,2,292.127562642369,530,2,4,4,244,At Risk,0
8310_US,2023-03-12,2,291.98275391584343,661,1,4,4,144,At Risk,0
74352_US,2023-07-01,3,291.95515695067263,550,2,4,4,244,At Risk,0
K0K 2B0_CA,2023-04-20,2,291.82,622,1,4,4,144,At Risk,0
42647_US,2023-06-06,3,291.811320754717,575,2,4,4,244,At Risk,0
NN6 6EE_GB,2023-06-09,1,291.65833333333336,572,2,3,4,234,At Risk,0
NG5 6JU_GB,2023-06-28,3,291.6416666666667,553,2,4,4,244,At Risk,0
NE16 4RU_GB,2023-05-19,3,291.625,593,2,4,4,244,At Risk,0
92091_US,2023-08-24,2,291.61731207289296,496,2,4,4,244,At Risk,0
956_PR,2023-02-17,2,291.54,684,1,4,4,144,At Risk,0
37375_US,2023-07-27,5,291.31662870159454,524,2,5,4,254,At Risk,0
7823_US,2023-09-06,4,291.2550710400407,483,2,5,4,254,At Risk,0
96368-5143_US,2023-05-09,2,291.23,603,2,4,4,244,At Risk,0
99926_US,2023-09-02,2,291.21999999999997,487,2,4,4,244,At Risk,0
M6H 3Y9_CA,2023-08-22,3,291.15,498,2,4,4,244,At Risk,0
T9K 2P4_CA,2023-03-18,2,291.13,655,1,4,4,144,At Risk,0
20000_TH,2023-04-07,2,291.03,635,1,4,4,144,At Risk,0
47355_US,2023-03-08,3,291.0,665,1,4,4,144,At Risk,0
B2T 1K2_CA,2023-03-17,3,290.97,656,1,4,4,144,At Risk,0
50681_US,2023-06-24,3,290.93457943925233,557,2,4,4,244,At Risk,0
OX11 0AZ_GB,2023-07-05,3,290.8,546,2,4,4,244,At Risk,0
75851_US,2023-08-21,3,290.7713625866051,499,2,4,4,244,At Risk,0
1500_PH,2023-04-03,3,290.7,639,1,4,4,144,At Risk,0
83204-4718_US,2023-02-16,1,290.68,685,1,1,4,114,Hibernating,2
V1B 3A7_CA,2023-07-26,2,290.4,525,2,4,4,244,At Risk,0
21056_IT,2023-05-24,3,290.3545454545454,588,2,4,4,244,At Risk,0
168-0071_JP,2023-05-16,2,290.32,596,2,4,4,244,At Risk,0
50450_US,2023-06-05,3,290.23364485981307,576,2,4,4,244,At Risk,0
J0G 1T0_CA,2023-06-13,2,289.62,568,2,4,4,244,At Risk,0
9532_US,2023-07-09,5,289.59000000000003,542,2,5,4,254,At Risk,0
FK7 7DL_GB,2023-04-18,3,289.58333333333337,624,1,4,4,144,At Risk,0
3688_AU,2023-06-23,3,289.57272727272726,558,2,4,4,244,At Risk,0
DY8 4TL_GB,2023-03-02,2,289.5333333333333,671,1,4,4,144,At Risk,0
5720_AU,2023-08-06,3,289.3909090909091,514,2,4,4,244,At Risk,0
18433_US,2023-06-01,3,289.2222222222222,580,2,4,4,244,At Risk,0
46767_US,2023-07-26,4,289.18691588785043,525,2,4,4,244,At Risk,0
C0B 1B0_CA,2023-01-23,1,289.17,709,1,2,4,124,Hibernating,2
E1A 6Y5_CA,2023-08-09,2,289.02,511,2,4,4,244,At Risk,0
98840_US,2023-05-16,4,288.9864253393665,596,2,5,4,254,At Risk,0
T3K 1H6_CA,2023-02-15,1,288.79,686,1,3,4,134,At Risk,0
92507-2972_US,2023-09-04,2,288.6195899772209,485,2,4,4,244,At Risk,0
95918_US,2023-08-18,3,288.52847380410026,502,2,4,4,244,At Risk,0
17853_US,2023-08-16,3,288.48148148148147,504,2,4,4,244,At Risk,0
45321_US,2023-08-16,2,288.2222222222222,504,2,4,4,244,At Risk,0
L3C 0G6_CA,2023-06-28,2,288.19,553,2,4,4,244,At Risk,0
18011_ES,2023-04-13,1,288.1363636363636,629,1,1,4,114,Hibernating,2
TR15 2TQ_GB,2023-07-18,3,287.9,533,2,4,4,244,At Risk,0
N0G 2P0_CA,2023-09-05,4,287.81,484,2,5,4,254,At Risk,0
14433_US,2023-02-18,2,287.6969001148105,683,1,4,4,144,At Risk,0
230-0015_JP,2023-05-27,2,287.63,585,2,4,4,244,At Risk,0
801503_IN,2023-07-01,2,287.54999999999995,550,2,4,4,244,At Risk,0
N9G 1T7_CA,2023-05-21,2,287.53999999999996,591,2,4,4,244,At Risk,0
SM1 4EN_GB,2023-08-06,3,287.5,514,2,4,4,244,At Risk,0
B26 3AE_GB,2023-06-09,3,287.48333333333335,572,2,4,4,244,At Risk,0
RH7 6TA_GB,2023-03-10,2,287.48333333333335,663,1,4,4,144,At Risk,0
CF24 4PE_GB,2023-03-14,3,287.45833333333337,659,1,4,4,144,At Risk,0
BS32 8BE_GB,2023-07-14,2,287.4583333333333,537,2,4,4,244,At Risk,0
N0B 2J0_CA,2023-06-30,3,287.40000000000003,551,2,4,4,244,At Risk,0
78164_US,2023-07-26,4,287.3718244803695,525,2,5,4,254,At Risk,0
4668_US,2023-04-15,3,287.14,627,1,4,4,144,At Risk,0
R0G 0A2_CA,2023-08-28,4,287.11,492,2,5,4,254,At Risk,0
G1E 0C1_CA,2023-01-25,2,286.71000000000004,707,1,4,4,144,At Risk,0
21710-9429_US,2023-03-17,1,286.6981132075471,656,1,1,4,114,Hibernating,2
SW11 4AA_GB,2023-08-16,3,286.60833333333335,504,2,4,4,244,At Risk,0
KT2 5AQ_GB,2023-07-12,5,286.58333333333337,539,2,5,4,254,At Risk,0
35739_US,2023-08-21,4,286.58000000000004,499,2,4,4,244,At Risk,0
35541_US,2023-07-06,3,286.5,545,2,4,4,244,At Risk,0
R9A 1K6_CA,2023-06-23,1,286.44,558,2,3,4,234,At Risk,0
67202_US,2023-08-28,5,286.31674208144796,492,2,5,4,254,At Risk,0
N8H 4Z1_CA,2023-06-23,3,286.26,558,2,4,4,244,At Risk,0
45255-5223_US,2023-06-28,2,286.25,553,2,4,4,244,At Risk,0
48450_ES,2023-08-31,4,286.1909090909091,489,2,4,4,244,At Risk,0
73456_US,2023-08-22,5,285.9372197309417,498,2,5,4,254,At Risk,0
N3H 3K7_CA,2023-03-28,1,285.86,645,1,3,4,134,At Risk,0
97844_US,2023-07-16,3,285.85,535,2,4,4,244,At Risk,0
H1V 2H1_CA,2023-04-26,2,285.63,616,1,4,4,144,At Risk,0
N9E 3T8_CA,2023-05-21,2,285.63,591,2,4,4,244,At Risk,0
6892_AU,2023-08-01,1,285.44545454545454,519,2,1,4,214,Hibernating,2
37770_US,2023-07-12,3,285.4396355353075,539,2,4,4,244,At Risk,0
60461_US,2023-08-12,5,285.33913043478265,508,2,5,4,254,At Risk,0
6417_US,2023-07-19,3,285.3126469205454,532,2,4,4,244,At Risk,0
N1P 0A3_CA,2023-04-21,2,285.15999999999997,621,1,4,4,144,At Risk,0
28068_IT,2023-05-18,3,285.1363636363636,594,2,4,4,244,At Risk,0
60472_US,2023-06-12,5,285.0,569,2,5,4,254,At Risk,0
62533_US,2023-08-17,3,284.62608695652176,503,2,4,4,244,At Risk,0
28401-6726_US,2023-01-07,1,284.6232558139535,725,1,1,4,114,Hibernating,2
T6L 6X8_CA,2023-06-01,3,284.24,580,2,4,4,244,At Risk,0
L5N 1C5_CA,2023-07-11,4,284.24,540,2,5,4,254,At Risk,0
UB5 4BE_GB,2023-04-24,1,284.15000000000003,618,1,3,4,134,At Risk,0
CH4 0TQ_GB,2023-07-01,2,284.14166666666665,550,2,4,4,244,At Risk,0
56644_US,2023-08-29,1,284.05051664753154,491,2,1,4,214,Hibernating,2
M9W 0E2_CA,2023-04-09,2,284.05,633,1,4,4,144,At Risk,0
K2C 4C1_CA,2023-05-08,1,284.03,604,2,2,4,224,Hibernating,2
T4S0H7_CA,2023-03-20,2,283.96,653,1,4,4,144,At Risk,0
52209_US,2023-09-05,2,283.822429906542,484,2,4,4,244,At Risk,0
61261_US,2023-06-17,3,283.51304347826084,564,2,4,4,244,At Risk,0
D15 WDE7_IE,2023-07-14,3,283.45669291338584,537,2,4,4,244,At Risk,0
DD4 9PB_GB,2023-07-06,2,283.31666666666666,545,2,4,4,244,At Risk,0
EH11 1UP_GB,2023-06-29,3,283.30833333333334,552,2,4,4,244,At Risk,0
M22 9XG_GB,2023-07-22,2,283.28333333333336,529,2,4,4,244,At Risk,0
L2M 7P9_CA,2023-04-21,3,283.09000000000003,621,1,4,4,144,At Risk,0
AL6 9FJ_GB,2023-06-19,3,282.89166666666665,562,2,4,4,244,At Risk,0
2466_US,2023-05-23,3,282.8047058823529,589,2,4,4,244,At Risk,0
V3B 8C3_CA,2023-04-16,2,282.69,626,1,4,4,144,At Risk,0
13665_US,2023-03-02,1,282.5901262916188,671,1,1,4,114,Hibernating,2
1200_PH,2023-04-19,2,282.59,623,1,4,4,144,At Risk,0
L7P3A7_CA,2023-08-04,2,282.35,516,2,4,4,244,At Risk,0
83332_US,2023-03-12,3,282.22999999999996,661,1,4,4,144,At Risk,0
V3E 2V3_CA,2023-05-13,2,282.13,599,2,4,4,244,At Risk,0
824_US,2023-08-18,3,282.04,502,2,4,4,244,At Risk,0
R2Y 2H3_CA,2023-04-27,3,281.82,615,1,4,4,144,At Risk,0
65440_US,2023-06-11,2,281.6881104263524,570,2,4,4,244,At Risk,0
96088_US,2023-06-20,5,281.67653758542144,561,2,5,4,254,At Risk,0
V1E 2P8_CA,2023-06-13,4,281.49,568,2,5,4,254,At Risk,0
4500_NZ,2023-04-04,3,281.46999999999997,638,1,4,4,144,At Risk,0
24555_US,2023-08-01,2,281.41509433962267,519,2,4,4,244,At Risk,0
M6J 1B4_CA,2023-09-06,2,281.38,483,2,4,4,244,At Risk,0
J7N 3K8_CA,2023-05-04,4,281.38,608,1,5,4,154,At Risk,0
97455_US,2023-08-29,2,281.33,491,2,4,4,244,At Risk,0
68662_US,2023-06-01,4,281.05,580,2,4,4,244,At Risk,0
38463_US,2023-06-09,3,280.993166287016,572,2,4,4,244,At Risk,0
30222_US,2023-04-02,3,280.97337006427915,640,1,4,4,144,At Risk,0
T4C 2A3_CA,2023-09-01,2,280.97,488,2,4,4,244,At Risk,0
9115_US,2023-01-13,1,280.67,719,1,1,4,114,Hibernating,2
20026_MV,2023-08-08,1,280.64,512,2,1,4,214,Hibernating,2
27022_IT,2023-08-25,1,280.6363636363636,495,2,1,4,214,Hibernating,2
28635_US,2023-03-24,3,280.3906976744186,649,1,4,4,144,At Risk,0
58482_US,2023-04-30,2,280.36,612,1,4,4,144,At Risk,0
9016_NZ,2023-07-07,3,280.3,544,2,4,4,244,At Risk,0
GU4 7AX_GB,2023-05-15,1,280.0083333333333,597,2,2,4,224,Hibernating,2
WR11 4QD_GB,2023-06-09,1,280.0083333333333,572,2,4,4,244,At Risk,0
IG10 3TB_GB,2023-06-25,1,280.0083333333333,556,2,2,4,224,Hibernating,2
TS7 8DN_GB,2023-06-12,1,280.0,569,2,3,4,234,At Risk,0
NP44 1FL_GB,2023-06-09,1,280.0,572,2,3,4,234,At Risk,0
WA2 8XL_GB,2023-02-22,1,280.0,679,1,3,4,134,At Risk,0
SR7 9TE_GB,2023-01-18,1,280.0,714,1,3,4,134,At Risk,0
GU7 2LU_GB,2023-07-28,1,280.0,523,2,2,4,224,Hibernating,2
BL5 3WA_GB,2023-08-19,1,280.0,501,2,2,4,224,Hibernating,2
SL6 8EW_GB,2023-02-26,1,279.9916666666667,675,1,3,4,134,At Risk,0
BL3 6PP_GB,2023-03-07,1,279.9916666666667,666,1,2,4,124,Hibernating,2
UB1 2LN_GB,2023-03-23,1,279.9916666666667,650,1,3,4,134,At Risk,0
SS7 1NR_GB,2023-01-24,1,279.9916666666667,708,1,3,4,134,At Risk,0
TN38 9RY_GB,2023-02-05,1,279.9916666666667,696,1,3,4,134,At Risk,0
TQ3 3AW_GB,2023-01-07,1,279.9833333333333,725,1,3,4,134,At Risk,0
AB24 3LS_GB,2023-02-18,1,279.9833333333333,683,1,1,4,114,Hibernating,2
WA1 4BE_GB,2023-07-23,1,279.9833333333333,528,2,3,4,234,At Risk,0
MK14 6HB_GB,2023-01-21,1,279.9833333333333,711,1,3,4,134,At Risk,0
ST10 1PH_GB,2023-03-05,1,279.9833333333333,668,1,3,4,134,At Risk,0
DY5 2EB_GB,2023-05-07,1,279.96666666666664,605,1,2,4,124,Hibernating,2
95695-4441_US,2023-06-22,3,279.9544419134396,559,2,4,4,244,At Risk,0
98524_US,2023-07-21,3,279.9095022624434,530,2,4,4,244,At Risk,0
L0G1W0_CA,2023-04-06,3,279.87,636,1,4,4,144,At Risk,0
V2V 1N7_CA,2023-03-22,2,279.81,651,1,4,4,144,At Risk,0
97377_US,2023-02-27,2,279.78,674,1,4,4,144,At Risk,0
73645_US,2023-07-10,2,279.6143497757847,541,2,4,4,244,At Risk,0
50257_US,2023-04-16,3,279.607476635514,626,1,4,4,144,At Risk,0
83628_US,2023-08-12,3,279.25,508,2,4,4,244,At Risk,0
27808_US,2023-08-09,4,279.1720930232558,511,2,4,4,244,At Risk,0
83451_US,2023-03-05,1,279.17,668,1,1,4,114,Hibernating,2
1503_US,2023-06-18,4,279.1623529411765,563,2,4,4,244,At Risk,0
LS23 7GD_GB,2023-02-16,2,279.15,685,1,4,4,144,At Risk,0
95457_US,2023-08-13,4,279.07061503416855,507,2,5,4,254,At Risk,0
80547-2206_US,2023-07-13,5,279.05575539568343,538,2,5,4,254,At Risk,0
V9R 6N8_CA,2023-07-20,1,278.92,531,2,3,4,234,At Risk,0
V6K3E8_CA,2023-08-16,2,278.87,504,2,4,4,244,At Risk,0
14865_US,2023-08-03,4,278.84270952927665,517,2,4,4,244,At Risk,0
S7H 2M2_CA,2023-03-09,2,278.8,664,1,4,4,144,At Risk,0
27572-8257_US,2023-04-02,1,278.8,640,1,1,4,114,Hibernating,2
8174_ES,2023-07-11,3,278.6454545454545,540,2,4,4,244,At Risk,0
81624_US,2023-06-19,3,278.64208633093523,562,2,4,4,244,At Risk,0
V9X 0A9_CA,2023-07-20,3,278.52,531,2,4,4,244,At Risk,0
L9M 1E1_CA,2023-01-02,1,278.45,730,1,2,4,124,Hibernating,2
34481-8950_US,2023-06-30,2,278.1658986175115,551,2,4,4,244,At Risk,0
721301_IN,2023-03-10,2,278.01,663,1,4,4,144,At Risk,0
22834_US,2023-06-02,2,277.6792452830189,579,2,4,4,244,At Risk,0
39176_US,2023-04-18,2,277.62,624,1,4,4,144,At Risk,0
10511_US,2023-05-23,4,277.56601607347875,589,2,4,4,244,At Risk,0
30648_US,2023-03-21,2,277.52066115702485,652,1,4,4,144,At Risk,0
J1N 2L4_CA,2023-06-01,3,277.43,580,2,4,4,244,At Risk,0
21111_US,2023-07-26,4,277.2830188679245,525,2,4,4,244,At Risk,0
97463_US,2023-08-06,3,277.21999999999997,514,2,4,4,244,At Risk,0
TN15 9AW_GB,2023-05-04,2,277.07500000000005,608,1,4,4,144,At Risk,0
A0A2X0_CA,2023-03-01,2,277.04,672,1,4,4,144,At Risk,0
S6X 0A6_CA,2023-04-04,4,276.97,638,1,5,4,154,At Risk,0
V2Y 0L1_CA,2023-08-03,3,276.87,517,2,4,4,244,At Risk,0
58502_US,2023-08-27,4,276.85,493,2,4,4,244,At Risk,0
36269_US,2023-05-03,2,276.85,609,1,4,4,144,At Risk,0
57369_US,2023-04-03,1,276.7,639,1,1,4,114,Hibernating,2
95337-8332_US,2023-09-03,2,276.68337129840546,486,2,4,4,244,At Risk,0
49276_US,2023-08-10,3,276.66981132075466,510,2,4,4,244,At Risk,0
T3E 3A1_CA,2023-08-22,2,276.62,498,2,4,4,244,At Risk,0
1375_US,2023-07-10,4,276.3764705882353,541,2,4,4,244,At Risk,0
57017_US,2023-06-16,5,276.24,565,2,5,4,254,At Risk,0
L7R 1Z4_CA,2023-04-14,3,276.21999999999997,628,1,4,4,144,At Risk,0
46760_US,2023-03-08,2,276.2056074766355,665,1,4,4,144,At Risk,0
98941_US,2023-06-15,3,275.9819004524887,566,2,4,4,244,At Risk,0
901-2212_JP,2023-05-17,2,275.79,595,2,4,4,244,At Risk,0
77080-3529_US,2023-07-13,1,275.77829099307155,538,2,1,4,214,Hibernating,2
29510_US,2023-07-14,3,275.7614678899082,537,2,4,4,244,At Risk,0
55736_US,2023-01-25,1,275.6831228473019,707,1,1,4,114,Hibernating,2
62830_US,2023-08-22,3,275.6347826086957,498,2,4,4,244,At Risk,0
32544_US,2023-08-22,4,275.5668202764977,498,2,4,4,244,At Risk,0
K0A 2E0_CA,2023-08-09,2,275.53,511,2,4,4,244,At Risk,0
341 00_GR,2023-03-15,1,275.51,658,1,1,4,114,Hibernating,2
L3V 6H2_CA,2023-07-23,2,275.31,528,2,4,4,244,At Risk,0
T0E 1V0_CA,2023-07-29,3,275.12,522,2,4,4,244,At Risk,0
K0M1K0_CA,2023-07-19,1,275.02,532,2,2,4,224,Hibernating,2
